midi_note,string,fret,position_in_tab,genre,artist,song,rating,synthetic
71,5,7,13,blues,Synthetic_blues,Generated_Riff_33,5.0,True
83,4,24,14,blues,Synthetic_blues,Generated_Riff_33,5.0,True
72,5,8,0,blues,Synthetic_blues,Generated_Riff_34,5.0,True
60,3,5,2,blues,Synthetic_blues,Generated_Riff_34,5.0,True
63,3,8,4,blues,Synthetic_blues,Generated_Riff_34,5.0,True
84,5,20,5,blues,Synthetic_blues,Generated_Riff_34,5.0,True
72,5,8,7,blues,Synthetic_blues,Generated_Riff_34,5.0,True
70,4,11,9,blues,Synthetic_blues,Generated_Riff_34,5.0,True
84,5,20,10,blues,Synthetic_blues,Generated_Riff_34,5.0,True
60,4,1,11,blues,Synthetic_blues,Generated_Riff_34,5.0,True
87,5,23,13,blues,Synthetic_blues,Generated_Riff_34,5.0,True
72,5,8,0,blues,Synthetic_blues,Generated_Riff_35,5.0,True
70,5,6,1,blues,Synthetic_blues,Generated_Riff_35,5.0,True
84,5,20,2,blues,Synthetic_blues,Generated_Riff_35,5.0,True
66,5,2,4,blues,Synthetic_blues,Generated_Riff_35,5.0,True
84,5,20,5,blues,Synthetic_blues,Generated_Riff_35,5.0,True
75,5,11,6,blues,Synthetic_blues,Generated_Riff_35,5.0,True
79,5,15,7,blues,Synthetic_blues,Generated_Riff_35,5.0,True
84,5,20,8,blues,Synthetic_blues,Generated_Riff_35,5.0,True
70,4,11,9,blues,Synthetic_blues,Generated_Riff_35,5.0,True
79,4,20,10,blues,Synthetic_blues,Generated_Riff_35,5.0,True
65,5,1,11,blues,Synthetic_blues,Generated_Riff_35,5.0,True
63,3,8,12,blues,Synthetic_blues,Generated_Riff_35,5.0,True
84,5,20,13,blues,Synthetic_blues,Generated_Riff_35,5.0,True
83,5,19,0,blues,Synthetic_blues,Generated_Riff_36,5.0,True
86,5,22,2,blues,Synthetic_blues,Generated_Riff_36,5.0,True
69,5,5,4,blues,Synthetic_blues,Generated_Riff_36,5.0,True
71,5,7,6,blues,Synthetic_blues,Generated_Riff_36,5.0,True
82,5,18,7,blues,Synthetic_blues,Generated_Riff_36,5.0,True
76,5,12,9,blues,Synthetic_blues,Generated_Riff_36,5.0,True
83,4,24,1,blues,Synthetic_blues,Generated_Riff_37,5.0,True
67,5,3,3,blues,Synthetic_blues,Generated_Riff_37,5.0,True
76,5,12,4,blues,Synthetic_blues,Generated_Riff_37,5.0,True
81,5,17,6,blues,Synthetic_blues,Generated_Riff_37,5.0,True
86,5,22,7,blues,Synthetic_blues,Generated_Riff_37,5.0,True
79,4,20,9,blues,Synthetic_blues,Generated_Riff_37,5.0,True
76,5,12,10,blues,Synthetic_blues,Generated_Riff_37,5.0,True
79,5,15,11,blues,Synthetic_blues,Generated_Riff_37,5.0,True
67,4,8,13,blues,Synthetic_blues,Generated_Riff_37,5.0,True
69,4,10,14,blues,Synthetic_blues,Generated_Riff_37,5.0,True
67,4,8,15,blues,Synthetic_blues,Generated_Riff_37,5.0,True
64,3,9,16,blues,Synthetic_blues,Generated_Riff_37,5.0,True
81,5,17,2,blues,Synthetic_blues,Generated_Riff_38,5.0,True
83,4,24,3,blues,Synthetic_blues,Generated_Riff_38,5.0,True
73,5,9,4,blues,Synthetic_blues,Generated_Riff_38,5.0,True
88,5,24,6,blues,Synthetic_blues,Generated_Riff_38,5.0,True
71,5,7,8,blues,Synthetic_blues,Generated_Riff_38,5.0,True
71,5,7,9,blues,Synthetic_blues,Generated_Riff_38,5.0,True
69,5,5,11,blues,Synthetic_blues,Generated_Riff_38,5.0,True
71,5,7,12,blues,Synthetic_blues,Generated_Riff_38,5.0,True
69,5,5,13,blues,Synthetic_blues,Generated_Riff_38,5.0,True
88,5,24,14,blues,Synthetic_blues,Generated_Riff_38,5.0,True
69,5,5,17,blues,Synthetic_blues,Generated_Riff_38,5.0,True
76,5,12,18,blues,Synthetic_blues,Generated_Riff_38,5.0,True
85,5,21,19,blues,Synthetic_blues,Generated_Riff_38,5.0,True
87,5,23,0,blues,Synthetic_blues,Generated_Riff_39,5.0,True
60,3,5,1,blues,Synthetic_blues,Generated_Riff_39,5.0,True
65,4,6,2,blues,Synthetic_blues,Generated_Riff_39,5.0,True
72,5,8,4,blues,Synthetic_blues,Generated_Riff_39,5.0,True
70,4,11,5,blues,Synthetic_blues,Generated_Riff_39,5.0,True
78,5,14,6,blues,Synthetic_blues,Generated_Riff_39,5.0,True
77,5,13,8,blues,Synthetic_blues,Generated_Riff_39,5.0,True
75,5,11,9,blues,Synthetic_blues,Generated_Riff_39,5.0,True
79,4,20,10,blues,Synthetic_blues,Generated_Riff_39,5.0,True
78,5,14,11,blues,Synthetic_blues,Generated_Riff_39,5.0,True
77,5,13,13,blues,Synthetic_blues,Generated_Riff_39,5.0,True
66,4,7,14,blues,Synthetic_blues,Generated_Riff_39,5.0,True
65,4,6,15,blues,Synthetic_blues,Generated_Riff_39,5.0,True
77,5,13,16,blues,Synthetic_blues,Generated_Riff_39,5.0,True
66,5,2,17,blues,Synthetic_blues,Generated_Riff_39,5.0,True
72,4,13,18,blues,Synthetic_blues,Generated_Riff_39,5.0,True
71,5,7,0,blues,Synthetic_blues,Generated_Riff_40,5.0,True
80,5,16,1,blues,Synthetic_blues,Generated_Riff_40,5.0,True
68,3,13,2,blues,Synthetic_blues,Generated_Riff_40,5.0,True
85,5,21,5,blues,Synthetic_blues,Generated_Riff_40,5.0,True
76,5,12,7,blues,Synthetic_blues,Generated_Riff_40,5.0,True
88,5,24,10,blues,Synthetic_blues,Generated_Riff_40,5.0,True
78,5,14,11,blues,Synthetic_blues,Generated_Riff_40,5.0,True
88,5,24,12,blues,Synthetic_blues,Generated_Riff_40,5.0,True
80,4,21,15,blues,Synthetic_blues,Generated_Riff_40,5.0,True
85,5,21,16,blues,Synthetic_blues,Generated_Riff_40,5.0,True
77,5,13,0,blues,Synthetic_blues,Generated_Riff_41,5.0,True
79,5,15,1,blues,Synthetic_blues,Generated_Riff_41,5.0,True
79,5,15,4,blues,Synthetic_blues,Generated_Riff_41,5.0,True
79,3,24,6,blues,Synthetic_blues,Generated_Riff_41,5.0,True
65,4,6,7,blues,Synthetic_blues,Generated_Riff_41,5.0,True
82,5,18,8,blues,Synthetic_blues,Generated_Riff_41,5.0,True
82,5,18,9,blues,Synthetic_blues,Generated_Riff_41,5.0,True
75,5,11,10,blues,Synthetic_blues,Generated_Riff_41,5.0,True
70,5,6,11,blues,Synthetic_blues,Generated_Riff_41,5.0,True
77,5,13,13,blues,Synthetic_blues,Generated_Riff_41,5.0,True
82,4,23,14,blues,Synthetic_blues,Generated_Riff_41,5.0,True
65,5,1,15,blues,Synthetic_blues,Generated_Riff_41,5.0,True
72,5,8,16,blues,Synthetic_blues,Generated_Riff_41,5.0,True
63,3,8,17,blues,Synthetic_blues,Generated_Riff_41,5.0,True
88,5,24,2,blues,Synthetic_blues,Generated_Riff_42,5.0,True
83,4,24,5,blues,Synthetic_blues,Generated_Riff_42,5.0,True
76,5,12,6,blues,Synthetic_blues,Generated_Riff_42,5.0,True
81,5,17,8,blues,Synthetic_blues,Generated_Riff_42,5.0,True
83,5,19,10,blues,Synthetic_blues,Generated_Riff_42,5.0,True
76,5,12,13,blues,Synthetic_blues,Generated_Riff_42,5.0,True
85,5,21,15,blues,Synthetic_blues,Generated_Riff_42,5.0,True
70,5,6,1,blues,Synthetic_blues,Generated_Riff_43,5.0,True
86,5,22,2,blues,Synthetic_blues,Generated_Riff_43,5.0,True
70,4,11,5,blues,Synthetic_blues,Generated_Riff_43,5.0,True
86,5,22,8,blues,Synthetic_blues,Generated_Riff_43,5.0,True
72,5,8,9,blues,Synthetic_blues,Generated_Riff_43,5.0,True
82,4,23,13,blues,Synthetic_blues,Generated_Riff_43,5.0,True
67,5,3,14,blues,Synthetic_blues,Generated_Riff_43,5.0,True
77,5,13,15,blues,Synthetic_blues,Generated_Riff_43,5.0,True
77,5,13,16,blues,Synthetic_blues,Generated_Riff_43,5.0,True
85,5,21,17,blues,Synthetic_blues,Generated_Riff_43,5.0,True
81,5,17,4,rock,Synthetic_rock,Generated_Riff_0,5.0,True
71,3,16,8,rock,Synthetic_rock,Generated_Riff_0,5.0,True
79,5,15,1,rock,Synthetic_rock,Generated_Riff_1,5.0,True
84,5,20,2,rock,Synthetic_rock,Generated_Riff_1,5.0,True
82,5,18,3,rock,Synthetic_rock,Generated_Riff_1,5.0,True
63,1,18,4,rock,Synthetic_rock,Generated_Riff_1,5.0,True
67,2,17,5,rock,Synthetic_rock,Generated_Riff_1,5.0,True
63,1,18,6,rock,Synthetic_rock,Generated_Riff_1,5.0,True
60,4,1,7,rock,Synthetic_rock,Generated_Riff_1,5.0,True
72,5,8,8,rock,Synthetic_rock,Generated_Riff_1,5.0,True
60,3,5,9,rock,Synthetic_rock,Generated_Riff_1,5.0,True
70,4,11,10,rock,Synthetic_rock,Generated_Riff_1,5.0,True
84,5,20,11,rock,Synthetic_rock,Generated_Riff_1,5.0,True
87,5,23,12,rock,Synthetic_rock,Generated_Riff_1,5.0,True
84,5,20,13,rock,Synthetic_rock,Generated_Riff_1,5.0,True
86,5,22,0,rock,Synthetic_rock,Generated_Riff_2,5.0,True
62,4,3,1,rock,Synthetic_rock,Generated_Riff_2,5.0,True
81,5,17,2,rock,Synthetic_rock,Generated_Riff_2,5.0,True
76,4,17,4,rock,Synthetic_rock,Generated_Riff_2,5.0,True
62,4,3,5,rock,Synthetic_rock,Generated_Riff_2,5.0,True
83,5,19,6,rock,Synthetic_rock,Generated_Riff_2,5.0,True
62,4,3,7,rock,Synthetic_rock,Generated_Riff_2,5.0,True
76,5,12,8,rock,Synthetic_rock,Generated_Riff_2,5.0,True
76,5,12,9,rock,Synthetic_rock,Generated_Riff_2,5.0,True
81,5,17,10,rock,Synthetic_rock,Generated_Riff_2,5.0,True
69,5,5,11,rock,Synthetic_rock,Generated_Riff_2,5.0,True
83,5,19,12,rock,Synthetic_rock,Generated_Riff_2,5.0,True
83,5,19,13,rock,Synthetic_rock,Generated_Riff_2,5.0,True
76,4,17,14,rock,Synthetic_rock,Generated_Riff_2,5.0,True
74,3,19,15,rock,Synthetic_rock,Generated_Riff_2,5.0,True
69,2,19,16,rock,Synthetic_rock,Generated_Riff_2,5.0,True
76,5,12,0,rock,Synthetic_rock,Generated_Riff_3,5.0,True
75,5,11,3,rock,Synthetic_rock,Generated_Riff_3,5.0,True
66,4,7,4,rock,Synthetic_rock,Generated_Riff_3,5.0,True
73,5,9,5,rock,Synthetic_rock,Generated_Riff_3,5.0,True
71,5,7,7,rock,Synthetic_rock,Generated_Riff_3,5.0,True
78,5,14,8,rock,Synthetic_rock,Generated_Riff_3,5.0,True
83,5,19,9,rock,Synthetic_rock,Generated_Riff_3,5.0,True
76,4,17,10,rock,Synthetic_rock,Generated_Riff_3,5.0,True
66,5,2,11,rock,Synthetic_rock,Generated_Riff_3,5.0,True
69,5,5,0,rock,Synthetic_rock,Generated_Riff_4,5.0,True
67,4,8,1,rock,Synthetic_rock,Generated_Riff_4,5.0,True
76,5,12,2,rock,Synthetic_rock,Generated_Riff_4,5.0,True
67,5,3,3,rock,Synthetic_rock,Generated_Riff_4,5.0,True
83,5,19,4,rock,Synthetic_rock,Generated_Riff_4,5.0,True
71,4,12,5,rock,Synthetic_rock,Generated_Riff_4,5.0,True
88,5,24,7,rock,Synthetic_rock,Generated_Riff_4,5.0,True
67,3,12,9,rock,Synthetic_rock,Generated_Riff_4,5.0,True
76,5,12,10,rock,Synthetic_rock,Generated_Riff_4,5.0,True
64,2,14,11,rock,Synthetic_rock,Generated_Riff_4,5.0,True
88,5,24,12,rock,Synthetic_rock,Generated_Riff_4,5.0,True
83,5,19,15,rock,Synthetic_rock,Generated_Riff_4,5.0,True
71,3,16,16,rock,Synthetic_rock,Generated_Riff_4,5.0,True
64,3,9,17,rock,Synthetic_rock,Generated_Riff_4,5.0,True
64,3,9,18,rock,Synthetic_rock,Generated_Riff_4,5.0,True
62,2,12,0,rock,Synthetic_rock,Generated_Riff_5,5.0,True
69,3,14,1,rock,Synthetic_rock,Generated_Riff_5,5.0,True
72,3,17,4,rock,Synthetic_rock,Generated_Riff_5,5.0,True
65,2,15,6,rock,Synthetic_rock,Generated_Riff_5,5.0,True
67,3,12,7,rock,Synthetic_rock,Generated_Riff_5,5.0,True
81,5,17,9,rock,Synthetic_rock,Generated_Riff_5,5.0,True
84,5,20,11,rock,Synthetic_rock,Generated_Riff_5,5.0,True
84,5,20,14,rock,Synthetic_rock,Generated_Riff_5,5.0,True
84,5,20,15,rock,Synthetic_rock,Generated_Riff_5,5.0,True
86,5,22,16,rock,Synthetic_rock,Generated_Riff_5,5.0,True
88,5,24,0,rock,Synthetic_rock,Generated_Riff_6,5.0,True
75,4,16,2,rock,Synthetic_rock,Generated_Riff_6,5.0,True
80,5,16,3,rock,Synthetic_rock,Generated_Riff_6,5.0,True
80,5,16,4,rock,Synthetic_rock,Generated_Riff_6,5.0,True
81,5,17,8,rock,Synthetic_rock,Generated_Riff_6,5.0,True
88,5,24,9,rock,Synthetic_rock,Generated_Riff_6,5.0,True
73,4,14,10,rock,Synthetic_rock,Generated_Riff_6,5.0,True
81,5,17,12,rock,Synthetic_rock,Generated_Riff_6,5.0,True
87,5,23,13,rock,Synthetic_rock,Generated_Riff_6,5.0,True
87,5,23,14,rock,Synthetic_rock,Generated_Riff_6,5.0,True
76,5,12,0,rock,Synthetic_rock,Generated_Riff_7,5.0,True
78,5,14,1,rock,Synthetic_rock,Generated_Riff_7,5.0,True
80,5,16,2,rock,Synthetic_rock,Generated_Riff_7,5.0,True
66,3,11,3,rock,Synthetic_rock,Generated_Riff_7,5.0,True
88,5,24,4,rock,Synthetic_rock,Generated_Riff_7,5.0,True
80,5,16,7,rock,Synthetic_rock,Generated_Riff_7,5.0,True
83,5,19,8,rock,Synthetic_rock,Generated_Riff_7,5.0,True
73,5,9,9,rock,Synthetic_rock,Generated_Riff_7,5.0,True
71,4,12,10,rock,Synthetic_rock,Generated_Riff_7,5.0,True
64,5,0,12,rock,Synthetic_rock,Generated_Riff_7,5.0,True
78,5,14,0,rock,Synthetic_rock,Generated_Riff_8,5.0,True
64,2,14,2,rock,Synthetic_rock,Generated_Riff_8,5.0,True
66,3,11,3,rock,Synthetic_rock,Generated_Riff_8,5.0,True
64,3,9,9,rock,Synthetic_rock,Generated_Riff_8,5.0,True
66,3,11,11,rock,Synthetic_rock,Generated_Riff_8,5.0,True
70,4,11,0,rock,Synthetic_rock,Generated_Riff_9,5.0,True
82,5,18,1,rock,Synthetic_rock,Generated_Riff_9,5.0,True
86,5,22,2,rock,Synthetic_rock,Generated_Riff_9,5.0,True
67,3,12,3,rock,Synthetic_rock,Generated_Riff_9,5.0,True
65,4,6,4,rock,Synthetic_rock,Generated_Riff_9,5.0,True
62,2,12,5,rock,Synthetic_rock,Generated_Riff_9,5.0,True
87,5,23,6,rock,Synthetic_rock,Generated_Riff_9,5.0,True
87,5,23,7,rock,Synthetic_rock,Generated_Riff_9,5.0,True
74,3,19,8,rock,Synthetic_rock,Generated_Riff_9,5.0,True
60,3,5,9,rock,Synthetic_rock,Generated_Riff_9,5.0,True
63,4,4,10,rock,Synthetic_rock,Generated_Riff_9,5.0,True
60,4,1,11,rock,Synthetic_rock,Generated_Riff_9,5.0,True
65,5,1,14,rock,Synthetic_rock,Generated_Riff_9,5.0,True
60,3,5,15,rock,Synthetic_rock,Generated_Riff_9,5.0,True
81,5,17,2,rock,Synthetic_rock,Generated_Riff_10,5.0,True
79,5,15,3,rock,Synthetic_rock,Generated_Riff_10,5.0,True
84,5,20,4,rock,Synthetic_rock,Generated_Riff_10,5.0,True
62,3,7,5,rock,Synthetic_rock,Generated_Riff_10,5.0,True
69,3,14,6,rock,Synthetic_rock,Generated_Riff_10,5.0,True
67,2,17,8,rock,Synthetic_rock,Generated_Riff_10,5.0,True
81,5,17,9,rock,Synthetic_rock,Generated_Riff_10,5.0,True
86,5,22,11,rock,Synthetic_rock,Generated_Riff_10,5.0,True
69,2,19,13,rock,Synthetic_rock,Generated_Riff_10,5.0,True
67,2,17,17,rock,Synthetic_rock,Generated_Riff_10,5.0,True
72,4,13,18,rock,Synthetic_rock,Generated_Riff_10,5.0,True
83,5,19,2,rock,Synthetic_rock,Generated_Riff_11,5.0,True
81,5,17,4,rock,Synthetic_rock,Generated_Riff_11,5.0,True
74,4,15,5,rock,Synthetic_rock,Generated_Riff_11,5.0,True
81,5,17,6,rock,Synthetic_rock,Generated_Riff_11,5.0,True
69,5,5,7,rock,Synthetic_rock,Generated_Riff_11,5.0,True
78,4,19,8,rock,Synthetic_rock,Generated_Riff_11,5.0,True
71,5,7,9,rock,Synthetic_rock,Generated_Riff_11,5.0,True
74,5,10,10,rock,Synthetic_rock,Generated_Riff_11,5.0,True
64,3,9,11,rock,Synthetic_rock,Generated_Riff_11,5.0,True
76,5,12,12,rock,Synthetic_rock,Generated_Riff_11,5.0,True
83,5,19,14,rock,Synthetic_rock,Generated_Riff_11,5.0,True
74,5,10,15,rock,Synthetic_rock,Generated_Riff_11,5.0,True
78,5,14,16,rock,Synthetic_rock,Generated_Riff_11,5.0,True
76,5,12,0,rock,Synthetic_rock,Generated_Riff_12,5.0,True
83,5,19,1,rock,Synthetic_rock,Generated_Riff_12,5.0,True
74,3,19,2,rock,Synthetic_rock,Generated_Riff_12,5.0,True
71,3,16,3,rock,Synthetic_rock,Generated_Riff_12,5.0,True
81,5,17,4,rock,Synthetic_rock,Generated_Riff_12,5.0,True
84,5,20,5,rock,Synthetic_rock,Generated_Riff_12,5.0,True
77,5,13,6,rock,Synthetic_rock,Generated_Riff_12,5.0,True
71,4,12,7,rock,Synthetic_rock,Generated_Riff_12,5.0,True
81,5,17,10,rock,Synthetic_rock,Generated_Riff_12,5.0,True
76,4,17,11,rock,Synthetic_rock,Generated_Riff_12,5.0,True
69,5,5,0,rock,Synthetic_rock,Generated_Riff_13,5.0,True
81,5,17,1,rock,Synthetic_rock,Generated_Riff_13,5.0,True
79,5,15,2,rock,Synthetic_rock,Generated_Riff_13,5.0,True
88,5,24,3,rock,Synthetic_rock,Generated_Riff_13,5.0,True
62,4,3,4,rock,Synthetic_rock,Generated_Riff_13,5.0,True
60,3,5,5,rock,Synthetic_rock,Generated_Riff_13,5.0,True
72,5,8,6,rock,Synthetic_rock,Generated_Riff_13,5.0,True
60,4,1,7,rock,Synthetic_rock,Generated_Riff_13,5.0,True
64,4,5,8,rock,Synthetic_rock,Generated_Riff_13,5.0,True
60,4,1,9,rock,Synthetic_rock,Generated_Riff_13,5.0,True
81,5,17,10,rock,Synthetic_rock,Generated_Riff_13,5.0,True
67,3,12,11,rock,Synthetic_rock,Generated_Riff_13,5.0,True
62,4,3,12,rock,Synthetic_rock,Generated_Riff_13,5.0,True
87,5,23,0,rock,Synthetic_rock,Generated_Riff_14,5.0,True
80,5,16,1,rock,Synthetic_rock,Generated_Riff_14,5.0,True
63,2,13,2,rock,Synthetic_rock,Generated_Riff_14,5.0,True
63,2,13,3,rock,Synthetic_rock,Generated_Riff_14,5.0,True
86,5,22,4,rock,Synthetic_rock,Generated_Riff_14,5.0,True
75,5,11,5,rock,Synthetic_rock,Generated_Riff_14,5.0,True
86,5,22,7,rock,Synthetic_rock,Generated_Riff_14,5.0,True
62,4,3,9,rock,Synthetic_rock,Generated_Riff_14,5.0,True
72,4,13,10,rock,Synthetic_rock,Generated_Riff_14,5.0,True
79,5,15,12,rock,Synthetic_rock,Generated_Riff_14,5.0,True
87,5,23,13,rock,Synthetic_rock,Generated_Riff_14,5.0,True
75,5,11,14,rock,Synthetic_rock,Generated_Riff_14,5.0,True
63,2,13,15,rock,Synthetic_rock,Generated_Riff_14,5.0,True
86,5,22,16,rock,Synthetic_rock,Generated_Riff_14,5.0,True
79,5,15,17,rock,Synthetic_rock,Generated_Riff_14,5.0,True
82,5,18,18,rock,Synthetic_rock,Generated_Riff_14,5.0,True
87,5,23,19,rock,Synthetic_rock,Generated_Riff_14,5.0,True
81,5,17,0,rock,Synthetic_rock,Generated_Riff_15,5.0,True
85,5,21,1,rock,Synthetic_rock,Generated_Riff_15,5.0,True
88,5,24,2,rock,Synthetic_rock,Generated_Riff_15,5.0,True
83,5,19,3,rock,Synthetic_rock,Generated_Riff_15,5.0,True
64,1,19,4,rock,Synthetic_rock,Generated_Riff_15,5.0,True
66,2,16,5,rock,Synthetic_rock,Generated_Riff_15,5.0,True
74,3,19,6,rock,Synthetic_rock,Generated_Riff_15,5.0,True
81,5,17,7,rock,Synthetic_rock,Generated_Riff_15,5.0,True
76,4,17,8,rock,Synthetic_rock,Generated_Riff_15,5.0,True
66,3,11,9,rock,Synthetic_rock,Generated_Riff_15,5.0,True
83,5,19,10,rock,Synthetic_rock,Generated_Riff_15,5.0,True
81,5,17,11,rock,Synthetic_rock,Generated_Riff_15,5.0,True
79,5,15,12,rock,Synthetic_rock,Generated_Riff_15,5.0,True
74,4,15,13,rock,Synthetic_rock,Generated_Riff_15,5.0,True
86,5,22,14,rock,Synthetic_rock,Generated_Riff_15,5.0,True
78,5,14,16,rock,Synthetic_rock,Generated_Riff_15,5.0,True
86,5,22,17,rock,Synthetic_rock,Generated_Riff_15,5.0,True
76,4,17,18,rock,Synthetic_rock,Generated_Riff_15,5.0,True
73,3,18,19,rock,Synthetic_rock,Generated_Riff_15,5.0,True
73,5,9,0,rock,Synthetic_rock,Generated_Riff_16,5.0,True
88,5,24,4,rock,Synthetic_rock,Generated_Riff_16,5.0,True
86,5,22,5,rock,Synthetic_rock,Generated_Riff_16,5.0,True
76,4,17,6,rock,Synthetic_rock,Generated_Riff_16,5.0,True
86,5,22,7,rock,Synthetic_rock,Generated_Riff_16,5.0,True
83,5,19,8,rock,Synthetic_rock,Generated_Riff_16,5.0,True
80,5,16,10,rock,Synthetic_rock,Generated_Riff_16,5.0,True
74,3,19,11,rock,Synthetic_rock,Generated_Riff_16,5.0,True
78,5,14,12,rock,Synthetic_rock,Generated_Riff_16,5.0,True
88,5,24,13,rock,Synthetic_rock,Generated_Riff_16,5.0,True
69,3,14,14,rock,Synthetic_rock,Generated_Riff_16,5.0,True
74,4,15,1,rock,Synthetic_rock,Generated_Riff_17,5.0,True
84,5,20,2,rock,Synthetic_rock,Generated_Riff_17,5.0,True
69,5,5,3,rock,Synthetic_rock,Generated_Riff_17,5.0,True
84,5,20,4,rock,Synthetic_rock,Generated_Riff_17,5.0,True
71,5,7,5,rock,Synthetic_rock,Generated_Riff_17,5.0,True
72,5,8,8,rock,Synthetic_rock,Generated_Riff_17,5.0,True
76,5,12,9,rock,Synthetic_rock,Generated_Riff_17,5.0,True
66,4,7,10,rock,Synthetic_rock,Generated_Riff_17,5.0,True
74,5,10,11,rock,Synthetic_rock,Generated_Riff_17,5.0,True
86,5,22,12,rock,Synthetic_rock,Generated_Riff_17,5.0,True
66,5,2,14,rock,Synthetic_rock,Generated_Riff_17,5.0,True
67,4,8,15,rock,Synthetic_rock,Generated_Riff_17,5.0,True
83,5,19,16,rock,Synthetic_rock,Generated_Riff_17,5.0,True
76,4,17,17,rock,Synthetic_rock,Generated_Riff_17,5.0,True
82,5,18,0,rock,Synthetic_rock,Generated_Riff_18,5.0,True
65,5,1,1,rock,Synthetic_rock,Generated_Riff_18,5.0,True
63,4,4,2,rock,Synthetic_rock,Generated_Riff_18,5.0,True
60,3,5,3,rock,Synthetic_rock,Generated_Riff_18,5.0,True
63,3,8,8,rock,Synthetic_rock,Generated_Riff_18,5.0,True
87,5,23,9,rock,Synthetic_rock,Generated_Riff_18,5.0,True
67,5,3,10,rock,Synthetic_rock,Generated_Riff_18,5.0,True
60,4,1,12,rock,Synthetic_rock,Generated_Riff_18,5.0,True
87,5,23,13,rock,Synthetic_rock,Generated_Riff_18,5.0,True
63,4,4,14,rock,Synthetic_rock,Generated_Riff_18,5.0,True
63,4,4,15,rock,Synthetic_rock,Generated_Riff_18,5.0,True
82,5,18,16,rock,Synthetic_rock,Generated_Riff_18,5.0,True
81,5,17,0,rock,Synthetic_rock,Generated_Riff_19,5.0,True
77,5,13,3,rock,Synthetic_rock,Generated_Riff_19,5.0,True
69,4,10,4,rock,Synthetic_rock,Generated_Riff_19,5.0,True
62,3,7,5,rock,Synthetic_rock,Generated_Riff_19,5.0,True
86,5,22,6,rock,Synthetic_rock,Generated_Riff_19,5.0,True
79,5,15,7,rock,Synthetic_rock,Generated_Riff_19,5.0,True
74,5,10,8,rock,Synthetic_rock,Generated_Riff_19,5.0,True
86,5,22,9,rock,Synthetic_rock,Generated_Riff_19,5.0,True
65,2,15,12,rock,Synthetic_rock,Generated_Riff_19,5.0,True
69,2,19,13,rock,Synthetic_rock,Generated_Riff_19,5.0,True
74,3,19,0,rock,Synthetic_rock,Generated_Riff_20,5.0,True
82,5,18,3,rock,Synthetic_rock,Generated_Riff_20,5.0,True
74,4,15,4,rock,Synthetic_rock,Generated_Riff_20,5.0,True
70,5,6,6,rock,Synthetic_rock,Generated_Riff_20,5.0,True
72,5,8,7,rock,Synthetic_rock,Generated_Riff_20,5.0,True
79,5,15,8,rock,Synthetic_rock,Generated_Riff_20,5.0,True
86,5,22,9,rock,Synthetic_rock,Generated_Riff_20,5.0,True
82,5,18,10,rock,Synthetic_rock,Generated_Riff_20,5.0,True
88,5,24,0,rock,Synthetic_rock,Generated_Riff_21,5.0,True
76,5,12,1,rock,Synthetic_rock,Generated_Riff_21,5.0,True
62,2,12,2,rock,Synthetic_rock,Generated_Riff_21,5.0,True
69,3,14,3,rock,Synthetic_rock,Generated_Riff_21,5.0,True
76,4,17,5,rock,Synthetic_rock,Generated_Riff_21,5.0,True
84,5,20,6,rock,Synthetic_rock,Generated_Riff_21,5.0,True
67,4,8,7,rock,Synthetic_rock,Generated_Riff_21,5.0,True
60,3,5,8,rock,Synthetic_rock,Generated_Riff_21,5.0,True
74,5,10,9,rock,Synthetic_rock,Generated_Riff_21,5.0,True
86,5,22,11,rock,Synthetic_rock,Generated_Riff_21,5.0,True
72,4,13,12,rock,Synthetic_rock,Generated_Riff_21,5.0,True
86,5,22,0,rock,Synthetic_rock,Generated_Riff_22,5.0,True
67,4,8,1,rock,Synthetic_rock,Generated_Riff_22,5.0,True
81,5,17,3,rock,Synthetic_rock,Generated_Riff_22,5.0,True
62,4,3,6,rock,Synthetic_rock,Generated_Riff_22,5.0,True
88,5,24,7,rock,Synthetic_rock,Generated_Riff_22,5.0,True
64,4,5,8,rock,Synthetic_rock,Generated_Riff_22,5.0,True
60,2,10,11,rock,Synthetic_rock,Generated_Riff_22,5.0,True
64,3,9,12,rock,Synthetic_rock,Generated_Riff_22,5.0,True
76,5,12,13,rock,Synthetic_rock,Generated_Riff_22,5.0,True
72,4,13,1,rock,Synthetic_rock,Generated_Riff_23,5.0,True
84,5,20,2,rock,Synthetic_rock,Generated_Riff_23,5.0,True
88,5,24,3,rock,Synthetic_rock,Generated_Riff_23,5.0,True
72,5,8,4,rock,Synthetic_rock,Generated_Riff_23,5.0,True
76,5,12,5,rock,Synthetic_rock,Generated_Riff_23,5.0,True
79,5,15,6,rock,Synthetic_rock,Generated_Riff_23,5.0,True
78,4,19,7,rock,Synthetic_rock,Generated_Riff_23,5.0,True
76,4,17,9,rock,Synthetic_rock,Generated_Riff_23,5.0,True
74,3,19,11,rock,Synthetic_rock,Generated_Riff_23,5.0,True
79,5,15,12,rock,Synthetic_rock,Generated_Riff_23,5.0,True
81,5,17,0,rock,Synthetic_rock,Generated_Riff_24,5.0,True
88,5,24,1,rock,Synthetic_rock,Generated_Riff_24,5.0,True
72,4,13,8,rock,Synthetic_rock,Generated_Riff_24,5.0,True
