2025-04-08 18:46:58,568 - __main__ - INFO - Starting batch processing from F:\newrepos\olitunes\guitarset_training_data to F:\newrepos\olitunes\processed_guitarset_data
2025-04-08 18:50:47,244 - __main__ - INFO - Starting batch processing from F:/newrepos/olitunes/backend/data/guitarset_training_data to F:/newrepos/olitunes/processed_guitarset_data
2025-04-08 18:50:47,244 - __main__ - INFO - Processing complete!
2025-04-08 18:50:47,246 - __main__ - INFO - Processed 0/0 batches
2025-04-08 18:50:47,246 - __main__ - INFO - Total examples: 0
2025-04-08 18:50:47,246 - __main__ - INFO - Original size: 0.00 GB
2025-04-08 18:50:47,246 - __main__ - INFO - Compressed size: 0.00 GB
2025-04-08 18:50:47,247 - __main__ - INFO - Compression ratio: 0.00x
2025-04-08 18:50:47,257 - __main__ - INFO - Space saved: 0.00 GB
2025-04-08 18:51:36,563 - __main__ - INFO - Starting batch processing from F:/newrepos/olitunes/backend/data/guitarset_training_data to F:/newrepos/olitunes/processed_guitarset_data
2025-04-08 18:51:36,686 - __main__ - INFO - Processing batch chunk 1/115 (10 batches)
2025-04-08 18:56:32,099 - __mp_main__ - WARNING - Failed to load data from batch_261, skipping
2025-04-08 18:56:32,102 - __mp_main__ - WARNING - Failed to load data from batch_262, skipping
2025-04-08 18:56:32,105 - __mp_main__ - WARNING - Failed to load data from batch_263, skipping
2025-04-08 18:56:32,109 - __mp_main__ - WARNING - Failed to load data from batch_264, skipping
2025-04-08 18:56:32,112 - __mp_main__ - WARNING - Failed to load data from batch_265, skipping
2025-04-08 18:56:32,114 - __mp_main__ - WARNING - Failed to load data from batch_266, skipping
2025-04-08 18:56:32,118 - __mp_main__ - WARNING - Failed to load data from batch_267, skipping
2025-04-08 18:56:32,121 - __mp_main__ - WARNING - Failed to load data from batch_268, skipping
2025-04-08 18:56:32,123 - __mp_main__ - WARNING - Failed to load data from batch_269, skipping
2025-04-08 18:56:33,794 - __main__ - INFO - Processing batch chunk 28/115 (10 batches)
2025-04-08 18:56:43,418 - __mp_main__ - WARNING - Failed to load data from batch_270, skipping
2025-04-08 18:56:43,420 - __mp_main__ - WARNING - Failed to load data from batch_271, skipping
2025-04-08 18:56:43,422 - __mp_main__ - WARNING - Failed to load data from batch_272, skipping
2025-04-08 18:56:43,424 - __mp_main__ - WARNING - Failed to load data from batch_273, skipping
2025-04-08 18:56:43,425 - __mp_main__ - WARNING - Failed to load data from batch_274, skipping
2025-04-08 18:56:43,427 - __mp_main__ - WARNING - Failed to load data from batch_275, skipping
2025-04-08 18:56:43,429 - __mp_main__ - WARNING - Failed to load data from batch_276, skipping
2025-04-08 18:56:43,430 - __mp_main__ - WARNING - Failed to load data from batch_277, skipping
2025-04-08 18:56:43,432 - __mp_main__ - WARNING - Failed to load data from batch_278, skipping
2025-04-08 18:56:43,434 - __mp_main__ - WARNING - Failed to load data from batch_279, skipping
2025-04-08 18:56:44,951 - __main__ - INFO - Processing batch chunk 29/115 (10 batches)
2025-04-08 18:56:54,437 - __mp_main__ - WARNING - Failed to load data from batch_280, skipping
2025-04-08 18:56:54,440 - __mp_main__ - WARNING - Failed to load data from batch_281, skipping
2025-04-08 18:56:54,442 - __mp_main__ - WARNING - Failed to load data from batch_282, skipping
2025-04-08 18:56:54,445 - __mp_main__ - WARNING - Failed to load data from batch_283, skipping
2025-04-08 18:56:54,448 - __mp_main__ - WARNING - Failed to load data from batch_284, skipping
2025-04-08 18:56:54,450 - __mp_main__ - WARNING - Failed to load data from batch_285, skipping
2025-04-08 18:56:54,454 - __mp_main__ - WARNING - Failed to load data from batch_286, skipping
2025-04-08 18:56:54,457 - __mp_main__ - WARNING - Failed to load data from batch_287, skipping
2025-04-08 18:56:54,459 - __mp_main__ - WARNING - Failed to load data from batch_288, skipping
2025-04-08 18:56:54,463 - __mp_main__ - WARNING - Failed to load data from batch_289, skipping
2025-04-08 18:56:56,118 - __main__ - INFO - Processing batch chunk 30/115 (10 batches)
2025-04-08 18:57:05,500 - __mp_main__ - WARNING - Failed to load data from batch_290, skipping
2025-04-08 18:57:05,502 - __mp_main__ - WARNING - Failed to load data from batch_291, skipping
2025-04-08 18:57:05,506 - __mp_main__ - WARNING - Failed to load data from batch_292, skipping
2025-04-08 18:57:05,509 - __mp_main__ - WARNING - Failed to load data from batch_293, skipping
2025-04-08 18:57:05,512 - __mp_main__ - WARNING - Failed to load data from batch_294, skipping
2025-04-08 18:57:05,517 - __mp_main__ - WARNING - Failed to load data from batch_295, skipping
2025-04-08 18:57:05,516 - __mp_main__ - WARNING - Failed to load data from batch_296, skipping
2025-04-08 18:57:05,520 - __mp_main__ - WARNING - Failed to load data from batch_297, skipping
2025-04-08 18:57:05,521 - __mp_main__ - WARNING - Failed to load data from batch_298, skipping
2025-04-08 18:57:05,522 - __mp_main__ - WARNING - Failed to load data from batch_299, skipping
2025-04-08 18:57:07,160 - __main__ - INFO - Processing batch chunk 31/115 (10 batches)
2025-04-08 18:57:16,786 - __mp_main__ - WARNING - Failed to load data from batch_300, skipping
2025-04-08 18:57:16,788 - __mp_main__ - WARNING - Failed to load data from batch_301, skipping
2025-04-08 18:57:16,791 - __mp_main__ - WARNING - Failed to load data from batch_302, skipping
2025-04-08 18:57:16,792 - __mp_main__ - WARNING - Failed to load data from batch_303, skipping
2025-04-08 18:57:16,792 - __mp_main__ - WARNING - Failed to load data from batch_304, skipping
2025-04-08 18:57:16,795 - __mp_main__ - WARNING - Failed to load data from batch_305, skipping
2025-04-08 18:57:16,795 - __mp_main__ - WARNING - Failed to load data from batch_306, skipping
2025-04-08 18:57:16,798 - __mp_main__ - WARNING - Failed to load data from batch_307, skipping
2025-04-08 18:57:16,798 - __mp_main__ - WARNING - Failed to load data from batch_308, skipping
2025-04-08 18:57:16,801 - __mp_main__ - WARNING - Failed to load data from batch_309, skipping
2025-04-08 18:57:18,347 - __main__ - INFO - Processing batch chunk 32/115 (10 batches)
2025-04-08 18:57:27,894 - __mp_main__ - WARNING - Failed to load data from batch_310, skipping
2025-04-08 18:57:27,897 - __mp_main__ - WARNING - Failed to load data from batch_311, skipping
2025-04-08 18:57:27,899 - __mp_main__ - WARNING - Failed to load data from batch_312, skipping
2025-04-08 18:57:27,904 - __mp_main__ - WARNING - Failed to load data from batch_313, skipping
2025-04-08 18:57:27,907 - __mp_main__ - WARNING - Failed to load data from batch_314, skipping
2025-04-08 18:57:27,910 - __mp_main__ - WARNING - Failed to load data from batch_315, skipping
2025-04-08 18:57:27,914 - __mp_main__ - WARNING - Failed to load data from batch_316, skipping
2025-04-08 18:57:27,915 - __mp_main__ - WARNING - Failed to load data from batch_317, skipping
2025-04-08 18:57:27,919 - __mp_main__ - WARNING - Failed to load data from batch_318, skipping
2025-04-08 18:57:27,922 - __mp_main__ - WARNING - Failed to load data from batch_319, skipping
2025-04-08 18:57:29,660 - __main__ - INFO - Processing batch chunk 33/115 (10 batches)
2025-04-08 18:57:39,060 - __mp_main__ - WARNING - Failed to load data from batch_320, skipping
2025-04-08 18:57:39,063 - __mp_main__ - WARNING - Failed to load data from batch_321, skipping
2025-04-08 18:57:39,068 - __mp_main__ - WARNING - Failed to load data from batch_322, skipping
2025-04-08 18:57:39,070 - __mp_main__ - WARNING - Failed to load data from batch_323, skipping
2025-04-08 18:57:39,074 - __mp_main__ - WARNING - Failed to load data from batch_324, skipping
2025-04-08 18:57:39,077 - __mp_main__ - WARNING - Failed to load data from batch_325, skipping
2025-04-08 18:57:39,080 - __mp_main__ - WARNING - Failed to load data from batch_326, skipping
2025-04-08 18:57:39,084 - __mp_main__ - WARNING - Failed to load data from batch_327, skipping
2025-04-08 18:57:39,087 - __mp_main__ - WARNING - Failed to load data from batch_328, skipping
2025-04-08 18:57:39,091 - __mp_main__ - WARNING - Failed to load data from batch_329, skipping
2025-04-08 18:57:40,898 - __main__ - INFO - Processing batch chunk 34/115 (10 batches)
2025-04-08 18:57:50,340 - __mp_main__ - WARNING - Failed to load data from batch_330, skipping
2025-04-08 18:57:50,344 - __mp_main__ - WARNING - Failed to load data from batch_331, skipping
2025-04-08 18:57:50,347 - __mp_main__ - WARNING - Failed to load data from batch_332, skipping
2025-04-08 18:57:50,350 - __mp_main__ - WARNING - Failed to load data from batch_333, skipping
2025-04-08 18:57:50,354 - __mp_main__ - WARNING - Failed to load data from batch_334, skipping
2025-04-08 18:57:50,357 - __mp_main__ - WARNING - Failed to load data from batch_335, skipping
2025-04-08 18:57:50,362 - __mp_main__ - WARNING - Failed to load data from batch_336, skipping
2025-04-08 18:57:50,365 - __mp_main__ - WARNING - Failed to load data from batch_337, skipping
2025-04-08 18:57:50,368 - __mp_main__ - WARNING - Failed to load data from batch_338, skipping
2025-04-08 18:57:50,372 - __mp_main__ - WARNING - Failed to load data from batch_339, skipping
2025-04-08 18:57:52,029 - __main__ - INFO - Processing batch chunk 35/115 (10 batches)
2025-04-08 18:58:01,904 - __mp_main__ - WARNING - Failed to load data from batch_340, skipping
2025-04-08 18:58:01,907 - __mp_main__ - WARNING - Failed to load data from batch_341, skipping
2025-04-08 18:58:01,910 - __mp_main__ - WARNING - Failed to load data from batch_342, skipping
2025-04-08 18:58:01,913 - __mp_main__ - WARNING - Failed to load data from batch_343, skipping
2025-04-08 18:58:01,916 - __mp_main__ - WARNING - Failed to load data from batch_344, skipping
2025-04-08 18:58:01,918 - __mp_main__ - WARNING - Failed to load data from batch_345, skipping
2025-04-08 18:58:01,922 - __mp_main__ - WARNING - Failed to load data from batch_346, skipping
2025-04-08 18:58:01,925 - __mp_main__ - WARNING - Failed to load data from batch_347, skipping
2025-04-08 18:58:01,928 - __mp_main__ - WARNING - Failed to load data from batch_348, skipping
2025-04-08 18:58:01,932 - __mp_main__ - WARNING - Failed to load data from batch_349, skipping
2025-04-08 18:58:03,748 - __main__ - INFO - Processing batch chunk 36/115 (10 batches)
2025-04-08 18:58:13,508 - __mp_main__ - WARNING - Failed to load data from batch_350, skipping
2025-04-08 18:58:13,510 - __mp_main__ - WARNING - Failed to load data from batch_351, skipping
2025-04-08 18:58:13,512 - __mp_main__ - WARNING - Failed to load data from batch_352, skipping
2025-04-08 18:58:13,517 - __mp_main__ - WARNING - Failed to load data from batch_353, skipping
2025-04-08 18:58:13,519 - __mp_main__ - WARNING - Failed to load data from batch_354, skipping
2025-04-08 18:58:13,522 - __mp_main__ - WARNING - Failed to load data from batch_355, skipping
2025-04-08 18:58:13,525 - __mp_main__ - WARNING - Failed to load data from batch_356, skipping
2025-04-08 18:58:13,529 - __mp_main__ - WARNING - Failed to load data from batch_357, skipping
2025-04-08 18:58:13,532 - __mp_main__ - WARNING - Failed to load data from batch_358, skipping
2025-04-08 18:58:13,535 - __mp_main__ - WARNING - Failed to load data from batch_359, skipping
2025-04-08 18:58:15,253 - __main__ - INFO - Processing batch chunk 37/115 (10 batches)
2025-04-08 18:58:25,218 - __mp_main__ - WARNING - Failed to load data from batch_360, skipping
2025-04-08 18:58:25,222 - __mp_main__ - WARNING - Failed to load data from batch_361, skipping
2025-04-08 18:58:25,225 - __mp_main__ - WARNING - Failed to load data from batch_362, skipping
2025-04-08 18:58:25,228 - __mp_main__ - WARNING - Failed to load data from batch_363, skipping
2025-04-08 18:58:25,228 - __mp_main__ - WARNING - Failed to load data from batch_364, skipping
2025-04-08 18:58:25,230 - __mp_main__ - WARNING - Failed to load data from batch_365, skipping
2025-04-08 18:58:25,230 - __mp_main__ - WARNING - Failed to load data from batch_366, skipping
2025-04-08 18:58:25,233 - __mp_main__ - WARNING - Failed to load data from batch_367, skipping
2025-04-08 18:58:25,234 - __mp_main__ - WARNING - Failed to load data from batch_368, skipping
2025-04-08 18:58:25,235 - __mp_main__ - WARNING - Failed to load data from batch_369, skipping
2025-04-08 18:58:26,879 - __main__ - INFO - Processing batch chunk 38/115 (10 batches)
2025-04-08 18:58:36,553 - __mp_main__ - WARNING - Failed to load data from batch_370, skipping
2025-04-08 18:58:36,556 - __mp_main__ - WARNING - Failed to load data from batch_371, skipping
2025-04-08 18:58:36,559 - __mp_main__ - WARNING - Failed to load data from batch_372, skipping
2025-04-08 18:58:36,561 - __mp_main__ - WARNING - Failed to load data from batch_373, skipping
2025-04-08 18:58:36,565 - __mp_main__ - WARNING - Failed to load data from batch_374, skipping
2025-04-08 18:58:36,567 - __mp_main__ - WARNING - Failed to load data from batch_375, skipping
2025-04-08 18:58:36,570 - __mp_main__ - WARNING - Failed to load data from batch_376, skipping
2025-04-08 18:58:36,574 - __mp_main__ - WARNING - Failed to load data from batch_377, skipping
2025-04-08 18:58:36,576 - __mp_main__ - WARNING - Failed to load data from batch_378, skipping
2025-04-08 18:58:36,578 - __mp_main__ - WARNING - Failed to load data from batch_379, skipping
2025-04-08 18:58:37,936 - __main__ - INFO - Processing batch chunk 39/115 (10 batches)
2025-04-08 18:58:46,768 - __mp_main__ - WARNING - Failed to load data from batch_380, skipping
2025-04-08 18:58:46,772 - __mp_main__ - WARNING - Failed to load data from batch_381, skipping
2025-04-08 18:58:46,774 - __mp_main__ - WARNING - Failed to load data from batch_382, skipping
2025-04-08 18:58:46,777 - __mp_main__ - WARNING - Failed to load data from batch_383, skipping
2025-04-08 18:58:46,780 - __mp_main__ - WARNING - Failed to load data from batch_384, skipping
2025-04-08 18:58:46,783 - __mp_main__ - WARNING - Failed to load data from batch_385, skipping
2025-04-08 18:58:46,786 - __mp_main__ - WARNING - Failed to load data from batch_386, skipping
2025-04-08 18:58:46,789 - __mp_main__ - WARNING - Failed to load data from batch_387, skipping
2025-04-08 18:58:46,792 - __mp_main__ - WARNING - Failed to load data from batch_388, skipping
2025-04-08 18:58:46,796 - __mp_main__ - WARNING - Failed to load data from batch_389, skipping
2025-04-08 18:58:48,282 - __main__ - INFO - Processing batch chunk 40/115 (10 batches)
2025-04-08 18:58:57,115 - __mp_main__ - WARNING - Failed to load data from batch_390, skipping
2025-04-08 18:58:57,118 - __mp_main__ - WARNING - Failed to load data from batch_391, skipping
2025-04-08 18:58:57,122 - __mp_main__ - WARNING - Failed to load data from batch_392, skipping
2025-04-08 18:58:57,124 - __mp_main__ - WARNING - Failed to load data from batch_393, skipping
2025-04-08 18:58:57,128 - __mp_main__ - WARNING - Failed to load data from batch_394, skipping
2025-04-08 18:58:57,131 - __mp_main__ - WARNING - Failed to load data from batch_395, skipping
2025-04-08 18:58:57,135 - __mp_main__ - WARNING - Failed to load data from batch_396, skipping
2025-04-08 18:58:57,138 - __mp_main__ - WARNING - Failed to load data from batch_397, skipping
2025-04-08 18:58:57,142 - __mp_main__ - WARNING - Failed to load data from batch_398, skipping
2025-04-08 18:58:57,144 - __mp_main__ - WARNING - Failed to load data from batch_399, skipping
2025-04-08 18:58:58,877 - __main__ - INFO - Processing batch chunk 41/115 (10 batches)
2025-04-08 18:59:07,930 - __mp_main__ - WARNING - Failed to load data from batch_400, skipping
2025-04-08 18:59:07,932 - __mp_main__ - WARNING - Failed to load data from batch_401, skipping
2025-04-08 18:59:07,934 - __mp_main__ - WARNING - Failed to load data from batch_402, skipping
2025-04-08 18:59:07,938 - __mp_main__ - WARNING - Failed to load data from batch_403, skipping
2025-04-08 18:59:07,942 - __mp_main__ - WARNING - Failed to load data from batch_404, skipping
2025-04-08 18:59:07,944 - __mp_main__ - WARNING - Failed to load data from batch_405, skipping
2025-04-08 18:59:07,947 - __mp_main__ - WARNING - Failed to load data from batch_406, skipping
2025-04-08 18:59:07,950 - __mp_main__ - WARNING - Failed to load data from batch_407, skipping
2025-04-08 18:59:07,953 - __mp_main__ - WARNING - Failed to load data from batch_408, skipping
2025-04-08 18:59:07,955 - __mp_main__ - WARNING - Failed to load data from batch_409, skipping
2025-04-08 18:59:09,510 - __main__ - INFO - Processing batch chunk 42/115 (10 batches)
2025-04-08 18:59:18,665 - __mp_main__ - WARNING - Failed to load data from batch_410, skipping
2025-04-08 18:59:18,665 - __mp_main__ - WARNING - Failed to load data from batch_411, skipping
2025-04-08 18:59:18,668 - __mp_main__ - WARNING - Failed to load data from batch_412, skipping
2025-04-08 18:59:18,668 - __mp_main__ - WARNING - Failed to load data from batch_413, skipping
2025-04-08 18:59:18,670 - __mp_main__ - WARNING - Failed to load data from batch_414, skipping
2025-04-08 18:59:18,672 - __mp_main__ - WARNING - Failed to load data from batch_415, skipping
2025-04-08 18:59:18,674 - __mp_main__ - WARNING - Failed to load data from batch_416, skipping
2025-04-08 18:59:18,676 - __mp_main__ - WARNING - Failed to load data from batch_417, skipping
2025-04-08 18:59:18,677 - __mp_main__ - WARNING - Failed to load data from batch_418, skipping
2025-04-08 18:59:18,678 - __mp_main__ - WARNING - Failed to load data from batch_419, skipping
2025-04-08 18:59:20,134 - __main__ - INFO - Processing batch chunk 43/115 (10 batches)
2025-04-08 18:59:29,835 - __mp_main__ - WARNING - Failed to load data from batch_420, skipping
2025-04-08 18:59:29,837 - __mp_main__ - WARNING - Failed to load data from batch_421, skipping
2025-04-08 18:59:29,841 - __mp_main__ - WARNING - Failed to load data from batch_422, skipping
2025-04-08 18:59:29,843 - __mp_main__ - WARNING - Failed to load data from batch_423, skipping
2025-04-08 18:59:29,847 - __mp_main__ - WARNING - Failed to load data from batch_424, skipping
2025-04-08 18:59:29,850 - __mp_main__ - WARNING - Failed to load data from batch_425, skipping
2025-04-08 18:59:29,855 - __mp_main__ - WARNING - Failed to load data from batch_426, skipping
2025-04-08 18:59:29,858 - __mp_main__ - WARNING - Failed to load data from batch_427, skipping
2025-04-08 18:59:29,861 - __mp_main__ - WARNING - Failed to load data from batch_428, skipping
2025-04-08 18:59:29,864 - __mp_main__ - WARNING - Failed to load data from batch_429, skipping
2025-04-08 18:59:31,549 - __main__ - INFO - Processing batch chunk 44/115 (10 batches)
2025-04-08 18:59:40,937 - __mp_main__ - WARNING - Failed to load data from batch_430, skipping
2025-04-08 18:59:40,941 - __mp_main__ - WARNING - Failed to load data from batch_431, skipping
2025-04-08 18:59:40,944 - __mp_main__ - WARNING - Failed to load data from batch_432, skipping
2025-04-08 18:59:40,946 - __mp_main__ - WARNING - Failed to load data from batch_433, skipping
2025-04-08 18:59:40,950 - __mp_main__ - WARNING - Failed to load data from batch_434, skipping
